framework	molecule	temperature_K	loading_mol_per_kg	Qst_kJmol
Bhathia_01	R407F	283.0	6.447459614836735	28.558513022518067
Bhathia_01	R407F	283.0	6.609695700653061	28.533059971753254
Bhathia_01	R407F	283.0	6.771931786469388	28.494065709570457
Bhathia_01	R407F	283.0	6.934167872285714	28.438162038588363
Bhathia_01	R407F	283.0	7.096403958102041	28.362114729171456
Bhathia_01	R407F	283.0	7.258640043918367	28.26301901154327
Bhathia_01	R407F	283.0	7.420876129734694	28.139009955816007
Bhathia_01	R407F	283.0	7.58311221555102	27.99160230740708
Bhathia_01	R407F	283.0	7.745348301367347	27.830690538491687
Bhathia_01	R407F	283.0	7.9075843871836735	27.682373416482264
Bhathia_01	R407F	283.0	8.069820473	27.58960343806773
Bhathia_01	R407F	303.0	0.4959233804081632	33.991182234409166
Bhathia_01	R407F	303.0	0.646831522877551	33.78405183826924
Bhathia_01	R407F	303.0	0.7977396653469387	33.44687497534493
Bhathia_01	R407F	303.0	0.9486478078163264	33.066025300769255
Bhathia_01	R407F	303.0	1.0995559502857144	32.68995526755903
Bhathia_01	R407F	303.0	1.250464092755102	32.33390747146485
Bhathia_01	R407F	303.0	1.4013722352244897	31.999756750980104
Bhathia_01	R407F	303.0	1.5522803776938776	31.686475682513844
Bhathia_01	R407F	303.0	1.7031885201632653	31.392822330135196
Bhathia_01	R407F	303.0	1.854096662632653	31.117685160572776
Bhathia_01	R407F	303.0	2.0050048051020406	30.86007872652648
Bhathia_01	R407F	303.0	2.1559129475714287	30.619124533618994
Bhathia_01	R407F	303.0	2.3068210900408164	30.394031903513774
Bhathia_01	R407F	303.0	2.457729232510204	30.184070834983377
Bhathia_01	R407F	303.0	2.6086373749795917	29.98855943670187
Bhathia_01	R407F	303.0	2.7595455174489794	29.806865620599833
Bhathia_01	R407F	303.0	2.9104536599183675	29.63839616616812
Bhathia_01	R407F	303.0	3.061361802387755	29.48257758187583
Bhathia_01	R407F	303.0	3.212269944857143	29.33885666504519
Bhathia_01	R407F	303.0	3.3631780873265305	29.206706446709084
Bhathia_01	R407F	303.0	3.514086229795918	29.085607871877578
Bhathia_01	R407F	303.0	3.6649943722653058	28.97503409075533
Bhathia_01	R407F	303.0	3.815902514734694	28.87446718555141
Bhathia_01	R407F	303.0	3.9668106572040815	28.783405525853812
Bhathia_01	R407F	303.0	4.11771879967347	28.70133400917677
Bhathia_01	R407F	303.0	4.268626942142857	28.627709000245325
Bhathia_01	R407F	303.0	4.419535084612245	28.561950080716763
Bhathia_01	R407F	303.0	4.570443227081633	28.503408329281243
Bhathia_01	R407F	303.0	4.72135136955102	28.45141424745725
Bhathia_01	R407F	303.0	4.872259512020408	28.405334508586783
Bhathia_01	R407F	303.0	5.023167654489796	28.36447946363063
Bhathia_01	R407F	303.0	5.174075796959183	28.328032350651867
Bhathia_01	R407F	303.0	5.324983939428571	28.295076352322262
Bhathia_01	R407F	303.0	5.475892081897959	28.26460006224369
Bhathia_01	R407F	303.0	5.626800224367346	28.235475746115583
Bhathia_01	R407F	303.0	5.777708366836735	28.20643584583092
Bhathia_01	R407F	303.0	5.9286165093061225	28.17605343653092
Bhathia_01	R407F	303.0	6.07952465177551	28.142728548355368
Bhathia_01	R407F	303.0	6.230432794244898	28.104674096129436
Bhathia_01	R407F	303.0	6.3813409367142855	28.059918111640613
Bhathia_01	R407F	303.0	6.532249079183673	28.00634067997352
Bhathia_01	R407F	303.0	6.683157221653061	27.941763784947078
Bhathia_01	R407F	303.0	6.8340653641224485	27.86422554732419
Bhathia_01	R407F	303.0	6.984973506591836	27.7731094115939
Bhathia_01	R407F	303.0	7.135881649061224	27.67278234565333
Bhathia_01	R407F	303.0	7.2867897915306115	27.578929195990966
Bhathia_01	R407F	303.0	7.437697934	27.519578324108267
Bhathia_01	R407F	333.0	0.5512513651428571	33.56623263993881
Bhathia_01	R407F	333.0	0.6857116924285714	33.39159422640217
Bhathia_01	R407F	333.0	0.8201720197142857	33.10647403072019
Bhathia_01	R407F	333.0	0.9546323469999999	32.78283017246744
Bhathia_01	R407F	333.0	1.089092674285714	32.46114375728266
Bhathia_01	R407F	333.0	1.2235530015714284	32.1542870481739
Bhathia_01	R407F	333.0	1.3580133288571428	31.863994142410267
Bhathia_01	R407F	333.0	1.4924736561428569	31.589553054275186
Bhathia_01	R407F	333.0	1.6269339834285712	31.33004044953725
Bhathia_01	R407F	333.0	1.7613943107142855	31.08462397145653
Bhathia_01	R407F	333.0	1.8958546379999996	30.852568150067405
