#Structure 	Molecule      Loading (mol/kg)  Heat of Adsorption (kJ/mol)
Bhathia_01	R125	0.033589925883178266	43.028598608780776
Bhathia_01	R125	0.13930076124014812	37.051130491715
Bhathia_01	R125	0.245011596597118	34.878667154381574
Bhathia_01	R125	0.35072243195408787	33.61896795509937
Bhathia_01	R125	0.4564332673110577	32.7765087995709
Bhathia_01	R125	0.5621441026680275	32.16991413653392
Bhathia_01	R125	0.6678549380249974	31.71137562670493
Bhathia_01	R125	0.7735657733819672	31.351252962064272
Bhathia_01	R125	0.8792766087389371	31.05866483664553
Bhathia_01	R125	0.984987444095907	30.81323150891501
Bhathia_01	R125	1.0906982794528768	30.601051434057638
Bhathia_01	R125	1.1964091148098466	30.4125154209529
Bhathia_01	R125	1.3021199501668166	30.241000589710783
Bhathia_01	R125	1.4078307855237864	30.082022813021133
Bhathia_01	R125	1.5135416208807562	29.932649395443374
Bhathia_01	R125	1.6192524562377262	29.7910732695129
Bhathia_01	R125	1.724963291594696	29.656296292495888
Bhathia_01	R125	1.8306741269516658	29.527891373665724
Bhathia_01	R125	1.9363849623086358	29.405824120963356
Bhathia_01	R125	2.0420957976656053	29.290320474837877
Bhathia_01	R125	2.1478066330225754	29.181770188076534
Bhathia_01	R125	2.2535174683795454	29.080658248090348
Bhathia_01	R125	2.359228303736515	28.987518006206123
Bhathia_01	R125	2.464939139093485	28.902901079458452
Bhathia_01	R125	2.570649974450455	28.827360156200307
Bhathia_01	R125	2.6763608098074245	28.761441704500857
Bhathia_01	R125	2.7820716451643945	28.705686304640597
Bhathia_01	R125	2.8877824805213645	28.660634935267947
Bhathia_01	R125	2.993493315878334	28.626840047656543
Bhathia_01	R125	3.099204151235304	28.604880726826796
Bhathia_01	R125	3.204914986592274	28.595381633742782
Bhathia_01	R125	3.3106258219492437	28.599035841321843
Bhathia_01	R125	3.4163366573062137	28.61663207964979
Bhathia_01	R125	3.5220474926631837	28.64908738428176
Bhathia_01	R125	3.6277583280201533	28.697486709244
Bhathia_01	R125	3.7334691633771233	28.7631318147619
Bhathia_01	R125	3.8391799987340933	28.847602761105346
Bhathia_01	R125	3.944890834091063	28.95283679474066
Bhathia_01	R125	4.0506016694480325	29.081231577316967
Bhathia_01	R125	4.156312504805003	29.23578297142987
Bhathia_01	R125	4.2620233401619725	29.420272705868886
Bhathia_01	R125	4.367734175518942	29.639529416806937
Bhathia_01	R125	4.4734450108759125	29.89980004368892
Bhathia_01	R125	4.579155846232882	30.209291538135837
Bhathia_01	R125	4.684866681589852	30.578983463258073
Bhathia_01	R125	4.790577516946822	31.02388701861629
Bhathia_01	R125	4.896288352303792	31.565071486586426
Bhathia_01	R125	5.001999187660761	32.23307886659941
Bhathia_01	R125	5.107710023017732	33.074012349548504
Bhathia_01	R125	5.213420858374701	34.16120116425757
Bhathia_01	R32	0.011642188556906118	34.31495872025962
Bhathia_01	R32	0.1572371648645743	24.943479505690693
Bhathia_01	R32	0.3028321411722425	22.98346253667953
Bhathia_01	R32	0.4484271174799107	22.066395926534913
Bhathia_01	R32	0.5940220937875789	21.620001762322428
Bhathia_01	R32	0.739617070095247	21.454239570327115
Bhathia_01	R32	0.8852120464029153	21.475383142068438
