framework	molecule	temperature_K	pressure_Pa	mole_fraction
Bhathia_01	R32	303.0	2.544557622	0.004546352320024665
Bhathia_01	R32	303.0	2.619917851	0.004602131022670215
Bhathia_01	R32	303.0	2.697509967	0.00462505810229241
Bhathia_01	R32	303.0	2.77740007	0.004673400139352296
Bhathia_01	R32	303.0	2.859656217	0.0047179289069169275
Bhathia_01	R32	303.0	2.944348482	0.004758780153330615
Bhathia_01	R32	303.0	3.031549014	0.0047960851155896475
Bhathia_01	R32	303.0	3.121332097	0.004829970672940233
Bhathia_01	R32	303.0	3.213774218	0.004886016400131487
Bhathia_01	R32	303.0	3.308954127	0.004912913593380199
Bhathia_01	R32	303.0	3.406952907	0.004961201927304147
Bhathia_01	R32	303.0	3.507854042	0.005005563876770719
Bhathia_01	R32	303.0	3.61174349	0.005046140351084035
Bhathia_01	R32	303.0	3.718709752	0.005106053422719303
Bhathia_01	R32	303.0	3.828843953	0.005138998592548271
Bhathia_01	R32	303.0	3.942239915	0.005190626881324968
Bhathia_01	R32	303.0	4.058994239	0.005238105588037123
Bhathia_01	R32	303.0	4.179206387	0.005281582907434722
Bhathia_01	R32	303.0	4.302978766	0.0053419561408707215
Bhathia_01	R32	303.0	4.430416819	0.005377433467551073
Bhathia_01	R32	303.0	4.561629107	0.00542925688298549
Bhathia_01	R32	303.0	4.69672741	0.005476828598232221
Bhathia_01	R32	303.0	4.835826816	0.005520298734716754
Bhathia_01	R32	303.0	4.979045824	0.005578556631396116
Bhathia_01	R32	303.0	5.126506441	0.00561388268868786
Bhathia_01	R32	303.0	5.278334287	0.005663534653594336
Bhathia_01	R32	303.0	5.434658702	0.005726556400020707
Bhathia_01	R32	303.0	5.595612859	0.005767486558889947
Bhathia_01	R32	303.0	5.761333873	0.005821389555473927
Bhathia_01	R32	303.0	5.93196292	0.005870800688818376
Bhathia_01	R32	303.0	6.107645358	0.0059321256963506645
Bhathia_01	R32	303.0	6.28853085	0.005972702667172025
Bhathia_01	R32	303.0	6.474773489	0.006040451254656639
Bhathia_01	R32	303.0	6.666531936	0.006087787744053415
Bhathia_01	R32	303.0	6.863969546	0.006145761187168254
Bhathia_01	R32	303.0	7.067254516	0.006198952731214295
Bhathia_01	R32	303.0	7.276560023	0.006247531538103218
Bhathia_01	R32	303.0	7.492064371	0.0063057429447592826
Bhathia_01	R32	303.0	7.713951149	0.006359100045721652
Bhathia_01	R32	303.0	7.942409378	0.00642129257082298
Bhathia_01	R32	303.0	8.177633681	0.006478424447174448
Bhathia_01	R32	303.0	8.419824443	0.0065306762188690835
Bhathia_01	R32	303.0	8.669187986	0.00659093532667107
Bhathia_01	R32	303.0	8.925936739	0.006646144709392934
Bhathia_01	R32	303.0	9.190289424	0.006708689768314293
Bhathia_01	R32	303.0	9.462471242	0.00676604730044946
Bhathia_01	R32	303.0	9.742714062	0.006830117633735827
Bhathia_01	R32	303.0	10.03125662	0.006888891200597345
Bhathia_01	R32	303.0	10.32834473	0.006953804427534846
Bhathia_01	R32	303.0	10.63423146	0.007013337881645707
Bhathia_01	R32	303.0	10.94917742	0.007067684166723842
Bhathia_01	R32	303.0	11.27345088	0.007138186120851835
Bhathia_01	R32	303.0	11.60732811	0.007203013490304743
Bhathia_01	R32	303.0	11.95109353	0.007262366915847682
Bhathia_01	R32	303.0	12.30503998	0.00732639206961656
Bhathia_01	R32	303.0	12.669469	0.007394674498802122
Bhathia_01	R32	303.0	13.04469104	0.007457270800541389
Bhathia_01	R32	303.0	13.43102574	0.007523740796381364
Bhathia_01	R32	303.0	13.82880222	0.007593713772234593
Bhathia_01	R32	303.0	14.23835935	0.0076578550040371195
Bhathia_01	R32	303.0	14.66004602	0.007725171909465598
Bhathia_01	R32	303.0	15.09422146	0.007795335677843544
Bhathia_01	R32	303.0	15.54125555	0.007859580044671025
Bhathia_01	R32	303.0	16.0015291	0.007934672365613682
Bhathia_01	R32	303.0	16.47543423	0.008003594505037768
Bhathia_01	R32	303.0	16.96337465	0.008072207450068081
Bhathia_01	R32	303.0	17.46576602	0.00814365356220384
Bhathia_01	R32	303.0	17.98303634	0.008215705905307312
Bhathia_01	R32	303.0	18.51562626	0.008288400466815012
Bhathia_01	R32	303.0	19.0639895	0.008361765936563638
Bhathia_01	R32	303.0	19.62859319	0.008435751263698691
Bhathia_01	R32	303.0	20.20991832	0.008510374047569965
Bhathia_01	R32	303.0	20.80846011	0.008585645996824298
Bhathia_01	R32	303.0	21.42472846	0.008661639078362291
Bhathia_01	R32	303.0	22.05924836	0.008738217131088195
Bhathia_01	R32	303.0	22.71256036	0.008815507064487508
Bhathia_01	R32	303.0	23.385221	0.008893494724829617
Bhathia_01	R32	303.0	24.07780332	0.008972160130768772
Bhathia_01	R32	303.0	24.79089732	0.009051481279450923
Bhathia_01	R32	303.0	25.52511049	0.009131489680975172
Bhathia_01	R32	303.0	26.28106829	0.009212269704322953
Bhathia_01	R32	303.0	27.05941472	0.009293661272658417
Bhathia_01	R32	303.0	27.86081284	0.009375851153143057
Bhathia_01	R32	303.0	28.68594536	0.009458727812490563
Bhathia_01	R32	303.0	29.53551521	0.009542291924577537
Bhathia_01	R32	303.0	30.41024612	0.009626644893419937
Bhathia_01	R32	303.0	31.31088327	0.009711716420763539
Bhathia_01	R32	303.0	32.23819391	0.009797538619695852
Bhathia_01	R32	303.0	33.192968	0.009884085440033904
Bhathia_01	R32	303.0	34.17601891	0.009971424232205886
Bhathia_01	R32	303.0	35.18818409	0.010059514670831668
Bhathia_01	R32	303.0	36.2303258	0.010148407426975621
Bhathia_01	R32	303.0	37.30333182	0.010238005797159328
Bhathia_01	R32	303.0	38.40811626	0.010328438408230684
Bhathia_01	R32	303.0	39.54562025	0.01041964187922961
Bhathia_01	R32	303.0	40.71681283	0.010511680342990343
Bhathia_01	R32	303.0	41.92269174	0.010604480167473786
Bhathia_01	R32	303.0	43.16428424	0.010698131295372965
Bhathia_01	R32	303.0	44.44264805	0.010792550602941545
Bhathia_01	R32	303.0	45.75887218	0.010887810532864296
Bhathia_01	R32	303.0	47.11407793	0.010983933932141124
Bhathia_01	R32	303.0	48.50941977	0.011080859373421492
Bhathia_01	R32	303.0	49.94608639	0.01117867193443487
Bhathia_01	R32	303.0	51.42530168	0.011277297421551303
Bhathia_01	R32	303.0	52.94832576	0.011376802728888814
Bhathia_01	R32	303.0	54.51645609	0.011477174503969253
Bhathia_01	R32	303.0	56.13102854	0.011578426002062535
Bhathia_01	R32	303.0	57.79341856	0.011680563340270175
Bhathia_01	R32	303.0	59.50504232	0.011783584880734962
Bhathia_01	R32	303.0	61.26735794	0.011887481445075265
Bhathia_01	R32	303.0	63.08186673	0.011992333049106326
Bhathia_01	R32	303.0	64.95011444	0.01209805086539602
Bhathia_01	R32	303.0	66.87369262	0.01220472852808871
Bhathia_01	R32	303.0	68.85423996	0.012312294847470215
Bhathia_01	R32	303.0	70.89344366	0.012420824228620616
Bhathia_01	R32	303.0	72.99304091	0.012530319140159462
Bhathia_01	R32	303.0	75.15482033	0.01264071974350892
Bhathia_01	R32	303.0	77.38062354	0.01275212642216725
Bhathia_01	R32	303.0	79.67234666	0.012864464122192623
Bhathia_01	R32	303.0	82.03194201	0.01297781291916033
Bhathia_01	R32	303.0	84.4614197	0.013092136049640053
Bhathia_01	R32	303.0	86.96284938	0.013207442643532295
Bhathia_01	R32	303.0	89.53836201	0.013323757633695744
Bhathia_01	R32	303.0	92.19015164	0.01344109599785714
Bhathia_01	R32	303.0	94.9204773	0.013559440043381952
Bhathia_01	R32	303.0	97.73166495	0.013678811753806995
Bhathia_01	R32	303.0	100.6261094	0.01379922332839872
Bhathia_01	R32	303.0	103.6062764	0.013920678233441347
Bhathia_01	R32	303.0	106.6747048	0.014043192550958336
Bhathia_01	R32	303.0	109.8340084	0.014166772936993477
Bhathia_01	R32	303.0	113.0868788	0.014291418259638892
Bhathia_01	R32	303.0	116.436087	0.01441715844383179
Bhathia_01	R32	303.0	119.8844861	0.014543973577225566
Bhathia_01	R32	303.0	123.4350138	0.014671895293163793
Bhathia_01	R32	303.0	127.0906948	0.014800925624830706
Bhathia_01	R32	303.0	130.8546433	0.014931094989324092
Bhathia_01	R32	303.0	134.7300659	0.015062366895482309
Bhathia_01	R32	303.0	138.7202638	0.015194772050830118
Bhathia_01	R32	303.0	142.8286365	0.015328348221413872
Bhathia_01	R32	303.0	147.0586837	0.01546306728781157
Bhathia_01	R32	303.0	151.414009	0.015598947401176686
Bhathia_01	R32	303.0	155.8983226	0.015736012008829056
Bhathia_01	R32	303.0	160.5154448	0.015874257942909496
Bhathia_01	R32	303.0	165.2693087	0.01601370442348354
Bhathia_01	R32	303.0	170.1639642	0.01615434497543607
Bhathia_01	R32	303.0	175.2035811	0.016296210205495126
Bhathia_01	R32	303.0	180.3924524	0.016439303928020236
Bhathia_01	R32	303.0	185.7349986	0.016583635048753313
Bhathia_01	R32	303.0	191.2357709	0.01672920227200328
Bhathia_01	R32	303.0	196.8994554	0.01687603796668619
Bhathia_01	R32	303.0	202.7308769	0.017024133935036007
Bhathia_01	R32	303.0	208.7350032	0.017173514158270984
Bhathia_01	R32	303.0	214.9169492	0.017324177207578038
Bhathia_01	R32	303.0	221.2819812	0.017476152291868635
Bhathia_01	R32	303.0	227.8355215	0.017629430169863812
Bhathia_01	R32	303.0	234.583153	0.0177840172107947
Bhathia_01	R32	303.0	241.530624	0.01793995906437318
Bhathia_01	R32	303.0	248.6838529	0.018097227571493138
Bhathia_01	R32	303.0	256.0489336	0.018255857213086542
Bhathia_01	R32	303.0	263.6321403	0.018415846624280745
Bhathia_01	R32	303.0	271.4399331	0.018577218699765786
Bhathia_01	R32	303.0	279.4789633	0.01873997239057753
Bhathia_01	R32	303.0	287.7560794	0.018904129863437397
Bhathia_01	R32	303.0	296.2783325	0.019069700538406967
Bhathia_01	R32	303.0	305.0529827	0.019236693801964255
Bhathia_01	R32	303.0	314.0875051	0.01940512726019878
Bhathia_01	R32	303.0	323.3895961	0.01957499734033124
Bhathia_01	R32	303.0	332.96718	0.01974632944916671
Bhathia_01	R32	303.0	342.828416	0.019919135283642073
Bhathia_01	R32	303.0	352.9817046	0.02009342607730337
Bhathia_01	R32	303.0	363.4356955	0.02026920861048552
Bhathia_01	R32	303.0	374.1992944	0.020446498045046037
Bhathia_01	R32	303.0	385.2816705	0.020625305334851404
Bhathia_01	R32	303.0	396.692265	0.020805647200590725
Bhathia_01	R32	303.0	408.4407983	0.02098752813087157
Bhathia_01	R32	303.0	420.5372791	0.02117097460485611
Bhathia_01	R32	303.0	432.9920121	0.021355983197033326
Bhathia_01	R32	303.0	445.8156075	0.021542579770560122
Bhathia_01	R32	303.0	459.0189896	0.021730769199660223
Bhathia_01	R32	303.0	472.6134062	0.02192057523666082
Bhathia_01	R32	303.0	486.6104383	0.02211199311216901
Bhathia_01	R32	303.0	501.0220099	0.022305051982426653
Bhathia_01	R32	303.0	515.860398	0.022499759085319922
Bhathia_01	R32	303.0	531.1382434	0.022696124507064888
Bhathia_01	R32	303.0	546.8685611	0.022894173373241476
Bhathia_01	R32	303.0	563.0647517	0.02309390333837252
Bhathia_01	R32	303.0	579.7406126	0.02329534132168515
Bhathia_01	R32	303.0	596.9103498	0.0234984931067022
Bhathia_01	R32	303.0	614.58859	0.02370337819073894
Bhathia_01	R32	303.0	632.7903933	0.023910002525558503
Bhathia_01	R32	303.0	651.5312655	0.024118390899827855
Bhathia_01	R32	303.0	670.8271719	0.024328547407499828
Bhathia_01	R32	303.0	690.6945505	0.024540494123685606
Bhathia_01	R32	303.0	711.1503261	0.024754244976575423
Bhathia_01	R32	303.0	732.2119249	0.024969805942609506
Bhathia_01	R32	303.0	753.8972891	0.025187204023862382
Bhathia_01	R32	303.0	776.2248922	0.0254064414767342
Bhathia_01	R32	303.0	799.213755	0.02562754491357783
Bhathia_01	R32	303.0	822.8834614	0.02585052145807826
Bhathia_01	R32	303.0	847.2541756	0.026075386520381983
Bhathia_01	R32	303.0	872.3466587	0.026302156425390976
Bhathia_01	R32	303.0	898.1822868	0.02653084853956534
Bhathia_01	R32	303.0	924.783069	0.026761481533771024
Bhathia_01	R32	303.0	952.1716664	0.026994059717269855
Bhathia_01	R32	303.0	980.3714111	0.02722860730921931
Bhathia_01	R32	303.0	1009.406326	0.02746513382907327
Bhathia_01	R32	303.0	1039.301146	0.02770366259140995
Bhathia_01	R32	303.0	1070.081339	0.027944206397058993
Bhathia_01	R32	303.0	1101.773124	0.028186777752889716
Bhathia_01	R32	303.0	1134.403502	0.028431396488733603
Bhathia_01	R32	303.0	1168.000268	0.028678080194600473
Bhathia_01	R32	303.0	1202.592045	0.028926840894680575
Bhathia_01	R32	303.0	1238.208299	0.029177696325600546
Bhathia_01	R32	303.0	1274.879374	0.02943066196191816
Bhathia_01	R32	303.0	1312.636507	0.029685758146327387
Bhathia_01	R32	303.0	1351.511865	0.029943002256614996
Bhathia_01	R32	303.0	1391.538565	0.03020240467174095
Bhathia_01	R32	303.0	1432.750705	0.030463990483300726
Bhathia_01	R32	303.0	1475.183394	0.030727767021995957
Bhathia_01	R32	303.0	1518.87278	0.030993762147747985
Bhathia_01	R32	303.0	1563.856081	0.031261985513612
Bhathia_01	R32	303.0	1610.171618	0.031532456063243355
Bhathia_01	R32	303.0	1657.858847	0.03180519483747082
Bhathia_01	R32	303.0	1706.958393	0.03208021764405811
Bhathia_01	R32	303.0	1757.512083	0.032357538923612844
Bhathia_01	R32	303.0	1809.562982	0.032637179814277634
Bhathia_01	R32	303.0	1863.155434	0.03291915966552742
Bhathia_01	R32	303.0	1918.335093	0.03320349452141863
Bhathia_01	R32	303.0	1975.148965	0.03349020082910505
Bhathia_01	R32	303.0	2033.645451	0.0337793009175803
Bhathia_01	R32	303.0	2093.874383	0.03407081289303502
Bhathia_01	R32	303.0	2155.88707	0.03436475179148619
Bhathia_01	R32	303.0	2219.736339	0.034661139862403684
Bhathia_01	R32	303.0	2285.476583	0.034959992338328374
Bhathia_01	R32	303.0	2353.163807	0.035261330994743836
Bhathia_01	R32	303.0	2422.855671	0.03556517547025917
Bhathia_01	R32	303.0	2494.611546	0.03587154336021675
Bhathia_01	R32	303.0	2568.492561	0.03618045472464496
Bhathia_01	R32	303.0	2644.561653	0.03649192742474741
Bhathia_01	R32	303.0	2722.883626	0.0368059831945669
Bhathia_01	R32	303.0	2803.525201	0.03712264317762313
Bhathia_01	R32	303.0	2886.555077	0.037441920696168
Bhathia_01	R32	303.0	2972.043985	0.03776384361727278
Bhathia_01	R32	303.0	3060.064753	0.038088427317649096
Bhathia_01	R32	303.0	3150.692365	0.038415691732794396
Bhathia_01	R32	303.0	3244.004027	0.038745659313494385
Bhathia_01	R32	303.0	3340.079229	0.039078350273669765
Bhathia_01	R32	303.0	3438.999817	0.03941378412098827
Bhathia_01	R32	303.0	3540.850062	0.03975198229840406
Bhathia_01	R32	303.0	3645.716727	0.04009296486350393
Bhathia_01	R32	303.0	3753.689149	0.04043675482742379
Bhathia_01	R32	303.0	3864.859308	0.040783371978036234
Bhathia_01	R32	303.0	3979.32191	0.04113283790900551
Bhathia_01	R32	303.0	4097.174463	0.04148517269940956
Bhathia_01	R32	303.0	4218.517365	0.04184039952381215
Bhathia_01	R32	303.0	4343.453988	0.042198539393727245
Bhathia_01	R32	303.0	4472.090765	0.04255961600985088
Bhathia_01	R32	303.0	4604.537278	0.042923648418725605
Bhathia_01	R32	303.0	4740.90636	0.043290659800801004
Bhathia_01	R32	303.0	4881.314181	0.04366067474663856
Bhathia_01	R32	303.0	5025.880354	0.04403371297015177
Bhathia_01	R32	303.0	5174.728033	0.044409797025924576
Bhathia_01	R32	303.0	5327.984021	0.04478895214798728
Bhathia_01	R32	303.0	5485.778875	0.0451711993017191
Bhathia_01	R32	303.0	5648.247019	0.04555656303087892
Bhathia_01	R32	303.0	5815.526859	0.04594506486453642
Bhathia_01	R32	303.0	5987.760899	0.04633672945284527
Bhathia_01	R32	303.0	6165.095863	0.04673158187651252
Bhathia_01	R32	303.0	6347.682822	0.04712964296195674
Bhathia_01	R32	303.0	6535.677321	0.047530939065604835
Bhathia_01	R32	303.0	6729.23951	0.04793549420019198
Bhathia_01	R32	303.0	6928.534283	0.04834333216004408
Bhathia_01	R32	303.0	7133.731418	0.048754476736535365
Bhathia_01	R32	303.0	7345.00572	0.04916895574574545
Bhathia_01	R32	303.0	7562.537173	0.049586791363975743
Bhathia_01	R32	303.0	7786.51109	0.050008010817412636
Bhathia_01	R32	303.0	8017.118271	0.05043263984129271
Bhathia_01	R32	303.0	8254.555171	0.050860702443220225
Bhathia_01	R32	303.0	8499.024059	0.05129222680314066
Bhathia_01	R32	303.0	8750.733196	0.05172723750411356
Bhathia_01	R32	303.0	9009.897011	0.052165762630753204
Bhathia_01	R32	303.0	9276.736285	0.05260782859464336
Bhathia_01	R32	303.0	9551.478334	0.05305346215964756
Bhathia_01	R32	303.0	9834.357209	0.05350269231095154
Bhathia_01	R32	303.0	10125.61389	0.053955545647517734
Bhathia_01	R32	303.0	10425.49651	0.05441205043179807
Bhathia_01	R32	303.0	10734.26051	0.05487223597527491
Bhathia_01	R32	303.0	11052.16895	0.055336131399187194
Bhathia_01	R32	303.0	11379.49264	0.055803764577929175
Bhathia_01	R32	303.0	11716.51043	0.05627516736307981
Bhathia_01	R32	303.0	12063.50941	0.056750368602440385
Bhathia_01	R32	303.0	12420.7852	0.057229398539875936
Bhathia_01	R32	303.0	12788.64216	0.057712289562871194
Bhathia_01	R32	303.0	13167.39366	0.05819907285154058
Bhathia_01	R32	303.0	13557.36235	0.05868977920510177
Bhathia_01	R32	303.0	13958.88045	0.059184442754834254
Bhathia_01	R32	303.0	14372.29	0.05968309663953603
Bhathia_01	R32	303.0	14797.94319	0.06018577415773698
Bhathia_01	R32	303.0	15236.20263	0.060692509409815965
Bhathia_01	R32	303.0	15687.44167	0.06120333757703157
Bhathia_01	R32	303.0	16152.0447	0.06171829470230681
Bhathia_01	R32	303.0	16630.40754	0.06223741661041847
Bhathia_01	R32	303.0	17122.93768	0.06276074135522268
Bhathia_01	R32	303.0	17630.05472	0.06328830628919122
Bhathia_01	R32	303.0	18152.19065	0.06382015026907358
Bhathia_01	R32	303.0	18689.79028	0.06435631243769593
Bhathia_01	R32	303.0	19243.3116	0.06489683402678244
Bhathia_01	R32	303.0	19813.22614	0.06544175655030972
Bhathia_01	R32	303.0	20400.0194	0.06599112184432017
Bhathia_01	R32	303.0	21004.19127	0.0665449735410312
Bhathia_01	R32	303.0	21626.25644	0.06710335606825509
Bhathia_01	R32	303.0	22266.74485	0.06766631585266988
Bhathia_01	R32	303.0	22926.20211	0.06823389923987656
Bhathia_01	R32	303.0	23605.19002	0.06880615428391293
Bhathia_01	R32	303.0	24304.28699	0.06938313073403132
Bhathia_01	R32	303.0	25024.08859	0.06996487946875614
Bhathia_01	R32	303.0	25765.20801	0.07055145269992123
Bhathia_01	R32	303.0	26528.27659	0.07114290413700965
Bhathia_01	R32	303.0	27313.9444	0.07173928908419046
Bhathia_01	R32	303.0	28122.88074	0.07234066420690854
Bhathia_01	R32	303.0	28955.77472	0.07294708805790034
Bhathia_01	R32	303.0	29813.3359	0.07355862160117925
Bhathia_01	R32	303.0	30696.29481	0.07417532732115713
Bhathia_01	R32	303.0	31605.40365	0.07479726833147579
Bhathia_01	R32	303.0	32541.43687	0.07542451150187114
Bhathia_01	R32	303.0	33505.19188	0.07605712484545948
Bhathia_01	R32	303.0	34497.48969	0.07669517871795159
Bhathia_01	R32	303.0	35519.17563	0.07733874597668616
Bhathia_01	R32	303.0	36571.12006	0.07798790137159724
Bhathia_01	R32	303.0	37654.21913	0.07864272193285322
Bhathia_01	R32	303.0	38769.39553	0.07930328764196162
Bhathia_01	R32	303.0	39917.59925	0.07996968063849061
Bhathia_01	R32	303.0	41099.80846	0.08064198604604098
Bhathia_01	R32	303.0	42317.03025	0.08132029173000743
Bhathia_01	R32	303.0	43570.30158	0.08200468747485339
Bhathia_01	R32	303.0	44860.69009	0.08269526696822109
Bhathia_01	R32	303.0	46189.29506	0.08339212657578159
Bhathia_01	R32	303.0	47557.24831	0.0840953648958227
Bhathia_01	R32	303.0	48965.7152	0.08480508521594259
Bhathia_01	R32	303.0	50415.89558	0.08552139206121112
Bhathia_01	R32	303.0	51909.02484	0.08624439475694347
Bhathia_01	R32	303.0	53446.37499	0.08697420509254083
Bhathia_01	R32	303.0	55029.25566	0.08771093766922139
Bhathia_01	R32	303.0	56659.01531	0.08845471222490647
Bhathia_01	R32	303.0	58337.04231	0.08920564975676851
Bhathia_01	R32	303.0	60064.76616	0.08996387599530876
Bhathia_01	R32	303.0	61843.6587	0.09072952003257267
Bhathia_01	R32	303.0	63675.23534	0.09150271412338638
Bhathia_01	R32	303.0	65561.0564	0.09228359440635046
Bhathia_01	R32	303.0	67502.72839	0.09307229980958087
Bhathia_01	R32	303.0	69501.9054	0.093868973909182
Bhathia_01	R32	303.0	71560.29052	0.09467376228518234
Bhathia_01	R32	303.0	73679.63726	0.09548681553807042
Bhathia_01	R32	303.0	75861.75109	0.09630828650860644
Bhathia_01	R32	303.0	78108.49092	0.09713833188414488
Bhathia_01	R32	303.0	80421.77074	0.09797711176332073
Bhathia_01	R32	303.0	82803.56122	0.09882478941248306
Bhathia_01	R32	303.0	85255.89137	0.09968153114101308
Bhathia_01	R32	303.0	87780.85031	0.10054750665356933
Bhathia_01	R32	303.0	90380.58905	0.10142288810934076
Bhathia_01	R32	303.0	93057.32228	0.10230785152833108
Bhathia_01	R32	303.0	95813.33028	0.10320257456287739
Bhathia_01	R32	303.0	98650.96087	0.1041072381817167
Bhathia_01	R32	303.0	101572.6314	0.10502202569905054
Bhathia_01	R32	303.0	104580.8309	0.1059471228997124
Bhathia_01	R32	303.0	107678.1218	0.10688271750983179
Bhathia_01	R32	303.0	110867.143	0.1078289996547414
Bhathia_01	R32	303.0	114150.6109	0.10878616057512693
Bhathia_01	R32	303.0	117531.3228	0.10975439407301849
Bhathia_01	R32	303.0	121012.1587	0.11073389483799953
Bhathia_01	R32	303.0	124596.0838	0.11172485875063197
Bhathia_01	R32	303.0	128286.1513	0.1127274835066376
Bhathia_01	R32	303.0	132085.5048	0.11374196685726903
Bhathia_01	R32	303.0	135997.3808	0.11476850746410698
Bhathia_01	R32	303.0	140025.1119	0.1158073046790944
Bhathia_01	R32	303.0	144172.1292	0.11685855756697977
Bhathia_01	R32	303.0	148441.9656	0.11792246591360385
Bhathia_01	R32	303.0	152838.2585	0.11899922883254128
Bhathia_01	R32	303.0	157364.7531	0.12008904490361075
Bhathia_01	R32	303.0	162025.3054	0.12119211238122915
Bhathia_01	R32	303.0	166823.8857	0.12230862891096687
Bhathia_01	R32	303.0	171764.582	0.1234387906540596
Bhathia_01	R32	303.0	176851.6031	0.12458279268572982
Bhathia_01	R32	303.0	182089.2826	0.12574082885275456
Bhathia_01	R32	303.0	187482.0825	0.1269130911462227
Bhathia_01	R32	303.0	193034.5969	0.12809977007080955
Bhathia_01	R32	303.0	198751.5559	0.1293010539834179
Bhathia_01	R32	303.0	204637.8297	0.13051712914218244
Bhathia_01	R32	303.0	210698.4328	0.131748179709246
Bhathia_01	R32	303.0	216938.5282	0.13299438723773327
Bhathia_01	R32	303.0	223363.4317	0.1342559306253463
Bhathia_01	R32	303.0	229978.6167	0.1355329866329452
Bhathia_01	R32	303.0	236789.7186	0.13682572860568912
Bhathia_01	R32	303.0	243802.5398	0.13813432751193852
Bhathia_01	R32	303.0	251023.0544	0.13945895117951101
Bhathia_01	R32	303.0	258457.4134	0.14079976389714075
Bhathia_01	R32	303.0	266111.9502	0.14215692746350586
Bhathia_01	R32	303.0	273993.1856	0.1435306000472793
Bhathia_01	R32	303.0	282107.8336	0.14492093690559113
Bhathia_01	R32	303.0	290462.8069	0.1463280894080609
Bhathia_01	R32	303.0	299065.2232	0.1477522059174281
Bhathia_01	R32	303.0	307922.4106	0.14919343165950688
Bhathia_01	R32	303.0	317041.9147	0.1506519076136976
Bhathia_01	R32	303.0	326431.5041	0.1521277721723042
Bhathia_01	R32	303.0	336099.1779	0.15362115976134358
Bhathia_01	R32	303.0	346053.1719	0.15513220152911575
Bhathia_01	R32	303.0	356301.9657	0.1566610251606214
Bhathia_01	R32	303.0	366854.2903	0.15820775485264413
Bhathia_01	R32	303.0	377719.135	0.15977251128499345
Bhathia_01	R32	303.0	388905.7556	0.16135541198645173
Bhathia_01	R32	303.0	400423.6818	0.16295657103972924
Bhathia_01	R32	303.0	412282.7257	0.16457609893185912
Bhathia_01	R32	303.0	424492.9899	0.1662141029868653
Bhathia_01	R32	303.0	437064.8762	0.16787068746582046
Bhathia_01	R32	303.0	450009.0945	0.16954595300017525
Bhathia_01	R32	303.0	463336.6719	0.17123999724454886
Bhathia_01	R32	303.0	477058.962	0.17295291477513638
Bhathia_01	R32	303.0	491187.6548	0.17468479677255372
Bhathia_01	R32	303.0	505734.7863	0.17643573159224352
Bhathia_01	R32	303.0	520712.7492	0.1782058044884573
Bhathia_01	R32	303.0	536134.303	0.17999509778939743
Bhathia_01	R32	303.0	552012.5852	0.18180369053882842
Bhathia_01	R32	303.0	568361.1225	0.18363165934577716
Bhathia_01	R32	303.0	585193.8419	0.18547907791565915
Bhathia_01	R32	303.0	602525.0833	0.18734601674636314
Bhathia_01	R32	303.0	620369.6108	0.18923254407245163
Bhathia_01	R32	303.0	638742.6261	0.19113872503724538
Bhathia_01	R32	303.0	657659.7811	0.19306462230724578
Bhathia_01	R32	303.0	677137.1911	0.19501029562936462
Bhathia_01	R32	303.0	697191.4487	0.19697580243780782
Bhathia_01	R32	303.0	717839.6381	0.19896119737406096
Bhathia_01	R32	303.0	739099.3491	0.20096653255420086
Bhathia_01	R32	303.0	760988.6929	0.20299185757454105
Bhathia_01	R32	303.0	783526.3168	0.2050372194769234
Bhathia_01	R32	303.0	806731.4203	0.2071026626830723
Bhathia_01	R32	303.0	830623.7717	0.20918822941854553
Bhathia_01	R32	303.0	855223.7248	0.21129395928485856
Bhathia_01	R32	303.0	880552.2359	0.21341988905326711
Bhathia_01	R32	303.0	906630.8824	0.21556605362290454
Bhathia_01	R32	303.0	933481.8803	0.21773248510061588
Bhathia_01	R32	303.0	961128.1038	0.21991921321398966
Bhathia_01	R32	303.0	989593.1044	0.22212626501182367
Bhathia_01	R32	303.0	1018901.131	0.2243536653886108
Bhathia_01	R32	303.0	1049077.152	0.22660143650407463
Bhathia_01	R32	303.0	1080146.873	0.22886959832268036
Bhathia_01	R32	303.0	1112136.762	0.23115816781478368
Bhathia_01	R32	303.0	1145074.071	0.23346715986962543
Bhathia_01	R32	303.0	1178986.86	0.23579658654420332
Bhathia_01	R32	303.0	1213904.018	0.23814645748553667
Bhathia_01	R32	303.0	1249855.291	0.24051677939618818
Bhathia_01	R32	303.0	1286871.305	0.24290755683825588
Bhathia_01	R32	303.0	1324983.595	0.2453187913294368
Bhathia_01	R32	303.0	1364224.627	0.2477504817575275
Bhathia_01	R32	303.0	1404627.831	0.2502026242243657
Bhathia_01	R32	303.0	1446227.626	0.2526752122192398
Bhathia_01	R32	303.0	1489059.451	0.25516823604685346
Bhathia_01	R32	303.0	1533159.793	0.257681683320182
Bhathia_01	R32	303.0	1578566.221	0.2602155389849689
Bhathia_01	R32	303.0	1625317.418	0.2627697844298671
Bhathia_01	R32	303.0	1673453.208	0.26534439842086904
Bhathia_01	R32	303.0	1723014.6	0.26793935659925344
Bhathia_01	R32	303.0	1774043.815	0.27055463121915935
Bhathia_01	R32	303.0	1826584.322	0.27319019156496044
Bhathia_01	R32	303.0	1880680.882	0.27584600352201066
Bhathia_01	R32	303.0	1936379.578	0.27852202984177943
Bhathia_01	R32	303.0	1993727.861	0.28121822949340697
