framework	molecule	T_ads_K	T_des_K	P_ads_Pa	P_des_Pa	SD
Bhathia_01	R407F	283.0	303.0	50000.0	100.0	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	103.5079362523115	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	107.13892867212581	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	110.89729399135348	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	114.78750037010863	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	118.81417270871387	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	122.98209814604685	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	127.29623175076546	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	131.76170241217702	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	136.3838189377566	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	141.16807636456102	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	146.12016249204424	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	151.24596464403913	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	156.55157666794562	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	162.04330617944572	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	167.72768206135862	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	173.6114622255508	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	179.70164164712898	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	186.00546068046754	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	192.53041366695666	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	199.28425784470534	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	206.27502257078967	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	213.51101886701414	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	221.00084930052978	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	228.7534182110594	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	236.77794229688686	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	245.08396157219659	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	253.68135070878884	99.46977956854612
Bhathia_01	R407F	283.0	303.0	50000.0	262.58033077565597	99.46854869686521
Bhathia_01	R407F	283.0	303.0	50000.0	271.7914813903746	99.46659159513483
Bhathia_01	R407F	283.0	303.0	50000.0	281.32575329676206	99.46419726515535
Bhathia_01	R407F	283.0	303.0	50000.0	291.1944813837476	99.4303569668915
Bhathia_01	R407F	283.0	303.0	50000.0	301.4093981609385	99.39569943062102
Bhathia_01	R407F	283.0	303.0	50000.0	311.9826477069	99.36020546688546
Bhathia_01	R407F	283.0	303.0	50000.0	322.92680010673166	99.3238555089997
Bhathia_01	R407F	283.0	303.0	50000.0	334.2548663961052	99.28666729948152
Bhathia_01	R407F	283.0	303.0	50000.0	345.9803140295299	99.24859872839217
Bhathia_01	R407F	283.0	303.0	50000.0	358.11708289123294	99.20961535133348
Bhathia_01	R407F	283.0	303.0	50000.0	370.67960186769494	99.16969591749759
Bhathia_01	R407F	283.0	303.0	50000.0	383.6828060015357	99.12881872468047
Bhathia_01	R407F	283.0	303.0	50000.0	397.1421542471496	99.0869742146844
Bhathia_01	R407F	283.0	303.0	50000.0	411.0736478491962	99.04417508810023
Bhathia_01	R407F	283.0	303.0	50000.0	425.49384936579753	99.00035328309076
Bhathia_01	R407F	283.0	303.0	50000.0	440.41990235905604	98.95548533607324
Bhathia_01	R407F	283.0	303.0	50000.0	455.86955177630426	98.90954729824519
Bhathia_01	R407F	283.0	303.0	50000.0	471.8611650463152	98.86251474063971
Bhathia_01	R407F	283.0	303.0	50000.0	488.41375391555476	98.81441053528961
Bhathia_01	R407F	283.0	303.0	50000.0	505.546997050434	98.76518486360995
Bhathia_01	R407F	283.0	303.0	50000.0	523.2812634324383	98.7148210250818
Bhathia_01	R407F	283.0	303.0	50000.0	541.6376365739385	98.66336553475453
Bhathia_01	R407F	283.0	303.0	50000.0	560.6379395834789	98.61069390116553
Bhathia_01	R407F	283.0	303.0	50000.0	580.30476111034	98.53793016261086
Bhathia_01	R407F	283.0	303.0	50000.0	600.6614821992193	98.40624439449454
Bhathia_01	R407F	283.0	303.0	50000.0	621.7323040869574	98.27186822667197
Bhathia_01	R407F	283.0	303.0	50000.0	643.5422769743552	98.13459344305295
Bhathia_01	R407F	283.0	303.0	50000.0	666.1173298072896	97.99424748148283
Bhathia_01	R407F	283.0	303.0	50000.0	689.4843011025289	97.85094013609695
Bhathia_01	R407F	283.0	303.0	50000.0	713.670970854901	97.7048284870098
Bhathia_01	R407F	283.0	303.0	50000.0	738.7060935637436	97.5554934614104
Bhathia_01	R407F	283.0	303.0	50000.0	764.6194324179003	97.40338682866575
Bhathia_01	R407F	283.0	303.0	50000.0	791.4417946799063	97.24884765738602
Bhathia_01	R407F	283.0	303.0	50000.0	819.2050683114275	97.09085960481525
Bhathia_01	R407F	283.0	303.0	50000.0	847.9422598834972	96.9294137888735
Bhathia_01	R407F	283.0	303.0	50000.0	877.6875338166207	96.76449536322156
Bhathia_01	R407F	283.0	303.0	50000.0	908.4762529973926	96.59607936019711
Bhathia_01	R407F	283.0	303.0	50000.0	940.3450208199293	96.4245213469168
Bhathia_01	R407F	283.0	303.0	50000.0	973.3317247020778	96.24981631151039
Bhathia_01	R407F	283.0	303.0	50000.0	1007.4755811281508	96.07193848038077
Bhathia_01	R407F	283.0	303.0	50000.0	1042.817182271731	95.89029927937861
Bhathia_01	R407F	283.0	303.0	50000.0	1079.3985442539745	95.70485133032804
Bhathia_01	R407F	283.0	303.0	50000.0	1117.2631570947824	95.51541433627324
Bhathia_01	R407F	283.0	303.0	50000.0	1156.4560364162314	95.32184570562211
Bhathia_01	R407F	283.0	303.0	50000.0	1197.023776959721	95.12420722231795
Bhathia_01	R407F	283.0	303.0	50000.0	1239.0146079804795	94.92287631259303
Bhathia_01	R407F	283.0	303.0	50000.0	1282.478450585262	94.71830284947549
Bhathia_01	R407F	283.0	303.0	50000.0	1327.4669770814253	94.50986511395925
Bhathia_01	R407F	283.0	303.0	50000.0	1374.0336724079282	94.29723151087076
Bhathia_01	R407F	283.0	303.0	50000.0	1422.2338977212928	94.08034612709706
Bhathia_01	R407F	283.0	303.0	50000.0	1472.124956212121	93.85918010500549
Bhathia_01	R407F	283.0	303.0	50000.0	1523.766161230411	93.63442726723538
Bhathia_01	R407F	283.0	303.0	50000.0	1577.2189068006678	93.40559169284548
Bhathia_01	R407F	283.0	303.0	50000.0	1632.5467406106395	93.17186662551275
Bhathia_01	R407F	283.0	303.0	50000.0	1689.81543956045	92.93292102095185
Bhathia_01	R407F	283.0	303.0	50000.0	1749.093087961948	92.6892519785197
Bhathia_01	R407F	283.0	303.0	50000.0	1810.45015848124	92.44171256316358
Bhathia_01	R407F	283.0	303.0	50000.0	1873.9595959206342	92.18990423563888
Bhathia_01	R407F	283.0	303.0	50000.0	1939.6969039396042	91.9328994441549
Bhathia_01	R407F	283.0	303.0	50000.0	2007.7402348178655	91.67055906740525
Bhathia_01	R407F	283.0	303.0	50000.0	2078.1704823672853	91.40287681024769
Bhathia_01	R407F	283.0	303.0	50000.0	2151.0713781030845	91.1313467449624
Bhathia_01	R407F	283.0	303.0	50000.0	2226.529590788659	90.85449653633387
Bhathia_01	R407F	283.0	303.0	50000.0	2304.63482947238	90.57224917152868
