framework	molecule	temperature_K	pressure_Pa	loading_mol_per_kg
Bhathia_01	R125	333.0	848989.5126924784	4.856124810623229
Bhathia_01	R125	333.0	1047784.9282518772	5.02850527720725
Bhathia_01	R125	333.0	1293129.349018775	5.182518483386728
Bhathia_01	R125	333.0	1595922.4724520412	5.318748241851033
Bhathia_01	R125	333.0	1969616.2182151948	5.43818137500333
Bhathia_01	R125	333.0	2430812.344597087	5.542074419293245
Bhathia_01	R125	333.0	3000000.000000001	5.631836667431315
Bhathia_01	R125	353.0	100.0	0.00969577823882798
Bhathia_01	R125	353.0	123.41553253454694	0.011617368424167045
Bhathia_01	R125	353.0	152.31393670785815	0.013918486551122444
Bhathia_01	R125	353.0	187.9790561123359	0.016673238300112487
Bhathia_01	R125	353.0	231.9953531544542	0.019969770056179913
Bhathia_01	R125	353.0	286.3183005509725	0.023912733946308377
Bhathia_01	R125	353.0	353.36125536884737	0.028626100611903574
Bhathia_01	R125	353.0	436.10267508422373	0.034256331643670174
Bhathia_01	R125	353.0	538.2184388525997	0.04097590547555646
Bhathia_01	R125	353.0	664.2451525090609	0.04898716294746557
Bhathia_01	R125	353.0	819.7816923039709	0.058526399149674724
Bhathia_01	R125	353.0	1011.7379411776668	0.06986807419362508
Bhathia_01	R125	353.0	1248.6417679584788	0.08332894578902189
Bhathia_01	R125	353.0	1541.0178873747384	0.09927184170734583
Bhathia_01	R125	353.0	1901.8554321561603	0.11810869521125016
Bhathia_01	R125	353.0	2347.1850096327344	0.14030237277981544
Bhathia_01	R125	353.0	2896.7908792092962	0.1663667519660526
Bhathia_01	R125	353.0	3575.0898899883373	0.1968644910464351
Bhathia_01	R125	353.0	4412.216226317855	0.23240201675327532
Bhathia_01	R125	353.0	5445.360152285872	0.2736214951986977
Bhathia_01	R125	353.0	6720.420230367625	0.3211899922976384
Bhathia_01	R125	353.0	8294.04241586763	0.37578669178331575
Bhathia_01	R125	353.0	10236.13661618424	0.4380898729718259
Bhathia_01	R125	353.0	12632.982515827533	0.5087662010053633
Bhathia_01	R125	353.0	15591.062646904755	0.5884654591220347
Bhathia_01	R125	353.0	19241.792993472332	0.6778237462268044
Bhathia_01	R125	353.0	23747.361292089023	0.7774769319774864
Bhathia_01	R125	353.0	29307.932401534592	0.8880834986027188
Bhathia_01	R125	353.0	36170.54084821895	1.0103518455878868
Bhathia_01	R125	353.0	44640.065608455254	1.1450622649281992
Bhathia_01	R125	353.0	55092.77469444619	1.2930692776131656
Bhathia_01	R125	353.0	67993.04127720889	1.4552674918579738
Bhathia_01	R125	353.0	83913.97397870166	1.6325054081408394
Bhathia_01	R125	353.0	103562.87785671582	1.8254382077758748
Bhathia_01	R125	353.0	127812.67721496821	2.0343232553904276
Bhathia_01	R125	353.0	157740.69623151456	2.258779986263616
Bhathia_01	R125	353.0	194676.5202778257	2.497555762249492
Bhathia_01	R125	353.0	240261.06422060388	2.7483549715737974
Bhathia_01	R125	353.0	296519.4718810281	3.0077919375985553
Bhathia_01	R125	353.0	365951.085290597	3.271512146681091
Bhathia_01	R125	353.0	451640.4807273444	3.534490113766906
Bhathia_01	R125	353.0	557394.5044312399	3.7914648723446795
Bhathia_01	R125	353.0	687911.3959621136	4.037432819107848
Bhathia_01	R125	353.0	848989.5126924784	4.268099977211641
Bhathia_01	R125	353.0	1047784.9282518772	4.480209483087528
Bhathia_01	R125	353.0	1293129.349018775	4.671698569377124
Bhathia_01	R125	353.0	1595922.4724520412	4.84168554614871
Bhathia_01	R125	353.0	1969616.2182151948	4.990323912761527
Bhathia_01	R125	353.0	2430812.344597087	5.11857829319657
Bhathia_01	R125	353.0	3000000.000000001	5.227975786429322
