framework	molecule	T_ads_K	T_des_K	P_ads_Pa	P_des_Pa	SD
Bhathia_01	R407F	283.0	283.0	50000.0	100.0	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	103.5079362523115	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	107.13892867212581	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	110.89729399135348	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	114.78750037010863	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	118.81417270871387	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	122.98209814604685	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	127.29623175076546	99.46977956854612
Bhathia_01	R407F	283.0	283.0	50000.0	131.76170241217702	99.44092173142924
Bhathia_01	R407F	283.0	283.0	50000.0	136.3838189377566	99.34904958035348
Bhathia_01	R407F	283.0	283.0	50000.0	141.16807636456102	99.25409733246086
Bhathia_01	R407F	283.0	283.0	50000.0	146.12016249204424	99.15586918873856
Bhathia_01	R407F	283.0	283.0	50000.0	151.24596464403913	99.05428888409922
Bhathia_01	R407F	283.0	283.0	50000.0	156.55157666794562	98.94918415555723
Bhathia_01	R407F	283.0	283.0	50000.0	162.04330617944572	98.84059086522223
Bhathia_01	R407F	283.0	283.0	50000.0	167.72768206135862	98.72853747767682
Bhathia_01	R407F	283.0	283.0	50000.0	173.6114622255508	98.61261190952327
Bhathia_01	R407F	283.0	283.0	50000.0	179.70164164712898	98.49972818323096
Bhathia_01	R407F	283.0	283.0	50000.0	186.00546068046754	98.39095133559825
Bhathia_01	R407F	283.0	283.0	50000.0	192.53041366695666	98.27895965422489
Bhathia_01	R407F	283.0	283.0	50000.0	199.28425784470534	98.1630813009972
Bhathia_01	R407F	283.0	283.0	50000.0	206.27502257078967	98.04330346208549
Bhathia_01	R407F	283.0	283.0	50000.0	213.51101886701414	97.91938099352129
Bhathia_01	R407F	283.0	283.0	50000.0	221.00084930052978	97.79116680544928
Bhathia_01	R407F	283.0	283.0	50000.0	228.7534182110594	97.65867925549193
Bhathia_01	R407F	283.0	283.0	50000.0	236.77794229688686	97.52169985495202
Bhathia_01	R407F	283.0	283.0	50000.0	245.08396157219659	97.39115251802085
Bhathia_01	R407F	283.0	283.0	50000.0	253.68135070878884	97.26243178829567
Bhathia_01	R407F	283.0	283.0	50000.0	262.58033077565597	97.12925483343905
Bhathia_01	R407F	283.0	283.0	50000.0	271.7914813903746	96.99213131237798
Bhathia_01	R407F	283.0	283.0	50000.0	281.32575329676206	96.85102364744417
Bhathia_01	R407F	283.0	283.0	50000.0	291.1944813837476	96.70538901815696
Bhathia_01	R407F	283.0	283.0	50000.0	301.4093981609385	96.5548364609228
Bhathia_01	R407F	283.0	283.0	50000.0	311.9826477069	96.399324150766
Bhathia_01	R407F	283.0	283.0	50000.0	322.92680010673166	96.23868611420431
Bhathia_01	R407F	283.0	283.0	50000.0	334.2548663961052	96.08946305055395
Bhathia_01	R407F	283.0	283.0	50000.0	345.9803140295299	95.93902577517142
Bhathia_01	R407F	283.0	283.0	50000.0	358.11708289123294	95.78375290443077
Bhathia_01	R407F	283.0	283.0	50000.0	370.67960186769494	95.62312890986338
Bhathia_01	R407F	283.0	283.0	50000.0	383.6828060015357	95.45707708149952
Bhathia_01	R407F	283.0	283.0	50000.0	397.1421542471496	95.28538964504399
Bhathia_01	R407F	283.0	283.0	50000.0	411.0736478491962	95.10796311550962
