framework	molecule	T_ads_K	T_des_K	P_ads_Pa	P_des_Pa	SD
Bhathia_01	R407F	283.0	333.0	100000.0	100.0	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	103.5079362523115	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	107.13892867212581	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	110.89729399135348	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	114.78750037010863	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	118.81417270871387	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	122.98209814604685	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	127.29623175076546	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	131.76170241217702	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	136.3838189377566	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	141.16807636456102	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	146.12016249204424	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	151.24596464403913	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	156.55157666794562	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	162.04330617944572	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	167.72768206135862	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	173.6114622255508	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	179.70164164712898	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	186.00546068046754	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	192.53041366695666	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	199.28425784470534	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	206.27502257078967	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	213.51101886701414	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	221.00084930052978	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	228.7534182110594	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	236.77794229688686	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	245.08396157219659	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	253.68135070878884	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	262.58033077565597	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	271.7914813903746	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	281.32575329676206	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	291.1944813837476	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	301.4093981609385	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	311.9826477069	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	322.92680010673166	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	334.2548663961052	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	345.9803140295299	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	358.11708289123294	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	370.67960186769494	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	383.6828060015357	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	397.1421542471496	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	411.0736478491962	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	425.49384936579753	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	440.41990235905604	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	455.86955177630426	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	471.8611650463152	125.21454236102329
Bhathia_01	R407F	283.0	333.0	100000.0	488.41375391555476	125.21286520281336
Bhathia_01	R407F	283.0	333.0	100000.0	505.546997050434	125.21089599396035
Bhathia_01	R407F	283.0	333.0	100000.0	523.2812634324383	125.20885983295507
Bhathia_01	R407F	283.0	333.0	100000.0	541.6376365739385	125.20675445228296
Bhathia_01	R407F	283.0	333.0	100000.0	560.6379395834789	125.20457754418473
Bhathia_01	R407F	283.0	333.0	100000.0	580.30476111034	125.20232673531497
Bhathia_01	R407F	283.0	333.0	100000.0	600.6614821992193	125.19999977885871
Bhathia_01	R407F	283.0	333.0	100000.0	621.7323040869574	125.19759384382314
Bhathia_01	R407F	283.0	333.0	100000.0	643.5422769743552	125.19510630672046
Bhathia_01	R407F	283.0	333.0	100000.0	666.1173298072896	125.1925344156989
Bhathia_01	R407F	283.0	333.0	100000.0	689.4843011025289	125.18987532215549
Bhathia_01	R407F	283.0	333.0	100000.0	713.670970854901	125.18712638695348
Bhathia_01	R407F	283.0	333.0	100000.0	738.7060935637436	125.18428446019351
Bhathia_01	R407F	283.0	333.0	100000.0	764.6194324179003	125.18134636370073
Bhathia_01	R407F	283.0	333.0	100000.0	791.4417946799063	125.17830883990045
Bhathia_01	R407F	283.0	333.0	100000.0	819.2050683114275	125.17516855841646
Bhathia_01	R407F	283.0	333.0	100000.0	847.9422598834972	125.1719222025267
Bhathia_01	R407F	283.0	333.0	100000.0	877.6875338166207	125.16856658910308
Bhathia_01	R407F	283.0	333.0	100000.0	908.4762529973926	125.16509763318103
Bhathia_01	R407F	283.0	333.0	100000.0	940.3450208199293	125.16167764804197
Bhathia_01	R407F	283.0	333.0	100000.0	973.3317247020778	125.15818951673076
Bhathia_01	R407F	283.0	333.0	100000.0	1007.4755811281508	125.15458372750818
Bhathia_01	R407F	283.0	333.0	100000.0	1042.817182271731	125.15085675155174
Bhathia_01	R407F	283.0	333.0	100000.0	1079.3985442539745	125.14526474122972
Bhathia_01	R407F	283.0	333.0	100000.0	1117.2631570947824	125.10779968111895
Bhathia_01	R407F	283.0	333.0	100000.0	1156.4560364162314	125.06936965246996
Bhathia_01	R407F	283.0	333.0	100000.0	1197.023776959721	125.02995033046062
Bhathia_01	R407F	283.0	333.0	100000.0	1239.0146079804795	124.98952265052341
Bhathia_01	R407F	283.0	333.0	100000.0	1282.478450585262	124.94809872688374
Bhathia_01	R407F	283.0	333.0	100000.0	1327.4669770814253	124.905612252362
Bhathia_01	R407F	283.0	333.0	100000.0	1374.0336724079282	124.8620358653539
Bhathia_01	R407F	283.0	333.0	100000.0	1422.2338977212928	124.81734238420515
Bhathia_01	R407F	283.0	333.0	100000.0	1472.124956212121	124.77153614489443
Bhathia_01	R407F	283.0	333.0	100000.0	1523.766161230411	124.72459553732799
Bhathia_01	R407F	283.0	333.0	100000.0	1577.2189068006678	124.67647777056756
Bhathia_01	R407F	283.0	333.0	100000.0	1632.5467406106395	124.62713181443463
Bhathia_01	R407F	283.0	333.0	100000.0	1689.81543956045	124.57652729359313
Bhathia_01	R407F	283.0	333.0	100000.0	1749.093087961948	124.52463325809703
Bhathia_01	R407F	283.0	333.0	100000.0	1810.45015848124	124.47142386483836
Bhathia_01	R407F	283.0	333.0	100000.0	1873.9595959206342	124.41692062634938
Bhathia_01	R407F	283.0	333.0	100000.0	1939.6969039396042	124.36103391938873
Bhathia_01	R407F	283.0	333.0	100000.0	2007.7402348178655	124.30373002656457
Bhathia_01	R407F	283.0	333.0	100000.0	2078.1704823672853	124.24498734795995
Bhathia_01	R407F	283.0	333.0	100000.0	2151.0713781030845	124.18565019977547
Bhathia_01	R407F	283.0	333.0	100000.0	2226.529590788659	124.12544260496735
Bhathia_01	R407F	283.0	333.0	100000.0	2304.63482947238	124.06397574175936
Bhathia_01	R407F	283.0	333.0	100000.0	2385.479950138839	124.00106943384645
Bhathia_01	R407F	283.0	333.0	100000.0	2469.161066101381	123.936647599921
Bhathia_01	R407F	283.0	333.0	100000.0	2555.7776622671126	123.80536354491431
Bhathia_01	R407F	283.0	333.0	100000.0	2645.43271341026	123.64734960452233
Bhathia_01	R407F	283.0	333.0	100000.0	2738.2328065944866	123.48693385740005
Bhathia_01	R407F	283.0	333.0	100000.0	2834.2882678897013	123.32322341105429
Bhathia_01	R407F	283.0	333.0	100000.0	2933.7132935340187	123.15608897567631
Bhathia_01	R407F	283.0	333.0	100000.0	3036.6260856967806	122.98503382105956
Bhathia_01	R407F	283.0	333.0	100000.0	3143.1489930040857	122.80971496797913
Bhathia_01	R407F	283.0	333.0	100000.0	3253.4086559938396	122.6302630989542
Bhathia_01	R407F	283.0	333.0	100000.0	3367.536157673288	122.44711517756593
Bhathia_01	R407F	283.0	333.0	100000.0	3485.667179358007	122.26006681605838
Bhathia_01	R407F	283.0	333.0	100000.0	3607.9421619776303	122.06870538714062
Bhathia_01	R407F	283.0	333.0	100000.0	3734.506473040075	121.8727367005455
Bhathia_01	R407F	283.0	333.0	100000.0	3865.5105794527676	121.67196719086039
Bhathia_01	R407F	283.0	333.0	100000.0	4001.1102264063275	121.46680588823969
Bhathia_01	R407F	283.0	333.0	100000.0	4141.466622533378	121.25644659264994
Bhathia_01	R407F	283.0	333.0	100000.0	4286.746631562607	121.04090585689919
Bhathia_01	R407F	283.0	333.0	100000.0	4437.122970695934	120.82004847964832
Bhathia_01	R407F	283.0	333.0	100000.0	4592.774415944617	120.59376139278011
Bhathia_01	R407F	283.0	333.0	100000.0	4753.8860146684265	120.36308848521588
Bhathia_01	R407F	283.0	333.0	100000.0	4920.649305570547	120.12756567333442
Bhathia_01	R407F	283.0	333.0	100000.0	5093.26254640977	119.88829022363313
Bhathia_01	R407F	283.0	333.0	100000.0	5271.9309497006825	119.64496882206758
Bhathia_01	R407F	283.0	333.0	100000.0	5456.8669266820625	119.39679680902847
Bhathia_01	R407F	283.0	333.0	100000.0	5648.290339843539	119.14353806816288
Bhathia_01	R407F	283.0	333.0	100000.0	5846.4287643107255	118.88491369009445
Bhathia_01	R407F	283.0	333.0	100000.0	6051.517758399548	118.62062982968366
Bhathia_01	R407F	283.0	333.0	100000.0	6263.801143661515	118.3504860679412
Bhathia_01	R407F	283.0	333.0	100000.0	6483.531294752719	118.074415021296
Bhathia_01	R407F	283.0	333.0	100000.0	6710.9694394713115	117.79213078067056
Bhathia_01	R407F	283.0	333.0	100000.0	6946.385969320071	117.50330423535786
Bhathia_01	R407F	283.0	333.0	100000.0	7190.06076096333	117.2082063412373
Bhathia_01	R407F	283.0	333.0	100000.0	7442.283508960394	116.90632358677462
Bhathia_01	R407F	283.0	333.0	100000.0	7703.354070171016	116.5974082206508
Bhathia_01	R407F	283.0	333.0	100000.0	7973.582820242459	116.28251228442691
Bhathia_01	R407F	283.0	333.0	100000.0	8253.291022601827	115.96174439607888
Bhathia_01	R407F	283.0	333.0	100000.0	8542.811210392447	115.63575175434036
Bhathia_01	R407F	283.0	333.0	100000.0	8842.487581808335	115.3041850338543
Bhathia_01	R407F	283.0	333.0	100000.0	9152.676409296731	114.96572730020482
Bhathia_01	R407F	283.0	333.0	100000.0	9473.746463115214	114.61975315698872
Bhathia_01	R407F	283.0	333.0	100000.0	9806.07944974691	114.2667256057802
Bhathia_01	R407F	283.0	333.0	100000.0	10150.070465695051	113.9065585448166
Bhathia_01	R407F	283.0	333.0	100000.0	10506.128467196331	113.53857773701128
Bhathia_01	R407F	283.0	333.0	100000.0	10874.676756411529	113.16261245410843
Bhathia_01	R407F	283.0	333.0	100000.0	11256.153484671382	112.77890758525567
Bhathia_01	R407F	283.0	333.0	100000.0	11651.012173375993	112.38780349216465
Bhathia_01	R407F	283.0	333.0	100000.0	12059.722253167078	111.98916953548616
Bhathia_01	R407F	283.0	333.0	100000.0	12482.769622014002	111.58380220760654
Bhathia_01	R407F	283.0	333.0	100000.0	12920.657222877158	111.17061807789808
Bhathia_01	R407F	283.0	333.0	100000.0	13373.905641635398	110.74894778119494
Bhathia_01	R407F	283.0	333.0	100000.0	13843.053725988231	110.31793531551085
Bhathia_01	R407F	283.0	333.0	100000.0	14328.65922606916	109.87823447071011
Bhathia_01	R407F	283.0	333.0	100000.0	14831.299457530586	109.4300519129179
Bhathia_01	R407F	283.0	333.0	100000.0	15351.571987890213	108.97388381086677
Bhathia_01	R407F	283.0	333.0	100000.0	15890.095346953078	108.5091251511974
Bhathia_01	R407F	283.0	333.0	100000.0	16447.509762155743	108.03489643281574
Bhathia_01	R407F	283.0	333.0	100000.0	17024.47791970484	107.5509845343054
Bhathia_01	R407F	283.0	333.0	100000.0	17621.68575241697	107.05750249922689
Bhathia_01	R407F	283.0	333.0	100000.0	18239.84325519438	106.5557706659148
Bhathia_01	R407F	283.0	333.0	100000.0	18879.685329108175	106.04398912151251
Bhathia_01	R407F	283.0	333.0	100000.0	19541.972655090256	105.52193710863074
Bhathia_01	R407F	283.0	333.0	100000.0	20227.49259827501	104.99083632588965
Bhathia_01	R407F	283.0	333.0	100000.0	20937.060144063526	104.45005558512383
Bhathia_01	R407F	283.0	333.0	100000.0	21671.518867025392	103.89809013361372
Bhathia_01	R407F	283.0	333.0	100000.0	22431.741933788304	103.33772556709116
Bhathia_01	R407F	283.0	333.0	100000.0	23218.633141108625	102.76639144949216
Bhathia_01	R407F	283.0	333.0	100000.0	24033.127990356785	102.18467615933704
Bhathia_01	R407F	283.0	333.0	100000.0	24876.194799694935	101.59327996739759
Bhathia_01	R407F	283.0	333.0	100000.0	25748.835855269062	100.98986749230738
Bhathia_01	R407F	283.0	333.0	100000.0	26652.088602784228	100.37626886317237
Bhathia_01	R407F	283.0	333.0	100000.0	27587.026880879475	99.75140994393118
Bhathia_01	R407F	283.0	333.0	100000.0	28554.762197768767	99.11511081079193
Bhathia_01	R407F	283.0	333.0	100000.0	29556.445052665636	98.46818926350927
Bhathia_01	R407F	283.0	333.0	100000.0	30593.266303562625	97.80931332183363
Bhathia_01	R407F	283.0	333.0	100000.0	31666.458582991498	97.14005710406872
Bhathia_01	R407F	283.0	333.0	100000.0	32777.29776344747	96.45897679634602
Bhathia_01	R407F	283.0	333.0	100000.0	33927.104474219595	95.76512541300382
Bhathia_01	R407F	283.0	333.0	100000.0	35117.24567143027	95.05975124182079
Bhathia_01	R407F	283.0	333.0	100000.0	36349.13626315173	94.3424608512926
Bhathia_01	R407F	283.0	333.0	100000.0	37624.240791528864	93.61350250505973
Bhathia_01	R407F	283.0	333.0	100000.0	38944.07517391196	92.87309982554589
Bhathia_01	R407F	283.0	333.0	100000.0	40310.20850506498	92.12019335297711
Bhathia_01	R407F	283.0	333.0	100000.0	41724.264922596594	91.35464504967574
Bhathia_01	R407F	283.0	333.0	100000.0	43187.92553782676	90.57721235831643
Bhathia_01	R407F	283.0	333.0	100000.0	44702.93043438957	89.78640920664675
Bhathia_01	R407F	283.0	333.0	100000.0	46271.08073694302	88.98249669438451
Bhathia_01	R407F	283.0	333.0	100000.0	47894.24075245067	88.16794435239868
Bhathia_01	R407F	283.0	333.0	100000.0	49574.34018657513	87.33969511070062
Bhathia_01	R407F	283.0	333.0	100000.0	51313.376437824336	86.49811155628001
